ol_author_key,viaf_id
OL5383698A,115955077
OL538456A,110389655
OL538504A,98486723
OL538535A,87028450
OL5385642A,61551976
OL538582A,76439395
OL538593A,66527167
OL538756A,120620479
OL538783A,39898495
OL538815A,79430617
OL538879A,29601128
OL538892A,79091531
OL538947A,108789304
OL538962A,94630296
OL539006A,85403130
OL539050A,39621014
OL539060A,102389975
OL53916A,101721040
OL539222A,54272039
OL539266A,79485320
OL539316A,77929683
OL53931A,7399816
OL539381A,110736072
OL539397A,109392348
OL539458A,41960584
OL539632A,92294220
OL539690A,16148435
OL539752A,94436071
OL539874A,63279118
OL539879A,109024489
OL53991A,84491481
OL5399444A,111536107
OL540019A,27241666
OL540021A,39999713
OL54007A,71404845
OL540106A,72070984
OL540143A,24732677
OL540156A,25272166
OL540308A,29610682
OL54037A,105135635
OL540446A,32211420
OL540486A,17092
OL540492A,40309569
OL540493A,14787649
OL540598A,91769419
OL54065A,51696709
OL540684A,47438531
OL540842A,75121414
OL540855A,41848718
OL540871A,107195712
OL54087A,61567531
OL540932A,25154083
OL541014A,109301161
OL54103A,56685958
OL541092A,108483256
OL541158A,54289257
OL541161A,29714698
OL54128A,89597697
OL541561A,67266507
OL541608A,79316317
OL541622A,110699555
OL541623A,30807747
OL541645A,22965421
OL541654A,45217946
OL541655A,62390221
OL541678A,66536742
OL541722A,79358218
OL541973A,21800848
OL541974A,77609182
OL542021A,102014804
OL542036A,44464270
OL542046A,92487732
OL542457A,17267395
OL54245A,22137166
OL54248A,41846336
OL54254A,116750830
OL54256A,19811047
OL54269A,17243513
OL542742A,39944870
OL542762A,110945919
OL542812A,44487832
OL542920A,25086055
OL542927A,94239827
OL542976A,98223925
OL543045A,16247212
OL543196A,109537339
OL543228A,2481293
OL543322A,74779959
OL543349A,19803797
OL543480A,79441572
OL54348A,44442311
OL543494A,102371639
OL543498A,109262479
OL543535A,19682408
OL543575A,109047028
OL543721A,22658142
OL54374A,39392471
OL5437908A,109138430
OL543801A,66622790
OL543862A,27048329
OL543895A,17290510
OL5439129A,81148207885200341866
OL543912A,14767184
OL544180A,49329265
OL544205A,265091252
OL544339A,65551293
OL544344A,31963900
OL5444192A,95847495
OL544575A,115577779
OL544592A,62369938
OL544600A,40268230
OL544607A,33730661
OL544623A,100250881
OL544723A,305937224
OL544786A,27598194
OL544787A,103937273
OL544789A,56731750
OL544933A,3312849
OL545128A,79123881
OL545185A,111985919
OL545237A,79435167
OL545268A,92938772
OL5452813A,68165383
OL545296A,104012476
OL545315A,69075550
OL545318A,25896176
OL545329A,19695644
OL545371A,61562401
OL545374A,115586864
OL545389A,41116182
OL545442A,61755718
OL545460A,13150160
OL545512A,47292424
OL5456531A,75498043
OL545706A,19999955
OL545745A,15005781
OL545801A,99194665
OL5458209A,31219392
OL545837A,115224106
OL54592A,85484001
OL545993A,108419965
OL546052A,22466752
OL546059A,4054850
OL546074A,108552936
OL546081A,79483545
OL546096A,79021501
OL546122A,91645111
OL546233A,111153889
OL546333A,36907202
OL546463A,43023427
OL546567A,1146998283018941483
OL546724A,22140431
OL5469472A,84496537
OL5469791A,10656844
OL546980A,46054293
OL547235A,94106983
OL54732A,64010774
OL54736A,24604287
OL54743A,19715508
OL547463A,49282521
OL547514A,91314457
OL54758A,14771549
OL547835A,109909613
OL54792A,105601809
OL547957A,34454805
OL548042A,87496935
OL548161A,85129429
OL548174A,19880380
OL548181A,22193421
OL548434A,51819124
OL548780A,46993849
OL548972A,9889559
OL54909A,73865537
OL5491366A,4099611
OL54913A,83985148
OL549204A,53325520
OL549327A,15238
OL549394A,102312376
OL54952A,79433899
OL54959A,34454299
OL5497028A,45528710
OL549706A,36499358
OL549900A,5608056
OL54990A,71418955
OL550005A,85042346
OL550058A,22153755
OL5503179A,76313345
OL550348A,24672577
OL5503645A,52480433
OL55036A,109645153
OL55059A,108462641
OL55071A,27222430
OL5508645A,42927870
OL551204A,70959867
OL5512136A,112844493
OL551291A,64012591
OL551336A,87370050
OL5517955A,108333982
OL551990A,98087351
OL5520977A,6065
OL55212A,86578053
OL55217A,73880550
OL55234A,24615949
OL552454A,39378054
OL552514A,91429191
OL552549A,23386532
OL5526037A,111389496
OL552800A,46790290
OL552852A,41841537
OL55290A,79846190
OL552959A,114576517
OL55306A,9845782
OL553248A,27061204
OL55324A,32171675
OL55349A,108726426
OL553655A,73001942
OL55375A,50101184
OL553843A,75920901
OL553845A,85586400
OL553874A,51696745
OL554044A,6970600
OL554079A,30398289
OL554117A,99272303
OL55411A,77594118
OL554155A,2473758
OL55417A,109266837
OL554293A,70424478
OL554423A,79197099
OL5544808A,267353646
OL554666A,30059303
OL55472A,108584399
OL554759A,63975603
OL554855A,22150791
OL55528A,7397609
OL55555A,74128421
OL55567A,32002865
OL555698A,112721227
OL55572A,84492073
OL55579A,22152626
OL55589A,93611328
OL556251A,108252200
OL5563356A,76496864
OL556442A,142783709
OL556539A,110561190
OL55684A,113331007
OL556918A,108185971
OL55698A,51683733
OL557102A,2565905
OL557183A,33677543
OL557191A,41851090
OL5572520A,68103943
OL557469A,7389869
OL55757A,55357666
OL558004A,103141107
OL558099A,95161780
OL558171A,99383910
OL558786A,57425421
OL55888A,29539018
OL5590818A,9872069
OL559117A,64025546
OL559413A,14855320
OL559464A,71512169
OL559476A,17223172
OL55948A,90615501
OL559659A,79108891
OL559710A,46814469
OL55979A,51688695
OL559804A,92536933
OL55980A,73062820
OL55986A,91469135
OL55996A,12312256
OL560209A,71393805
OL560261A,108952346
OL560317A,9912305
OL560345A,109910493
OL56063A,121932644
OL56067A,4929156
OL56077A,2496649
OL56078A,99674561
OL56087A,76316791
OL561107A,14893012
OL561252A,1929
OL561415A,9851857
OL561457A,59086614
OL561460A,13101607
OL56146A,117615290
OL561507A,4969456
OL561678A,43268072
OL5621881A,110056078
OL56244A,88882890
OL56255A,116334007
OL562692A,3145971311432331291
OL562716A,13671
OL56297A,79060694
OL563404A,14788526
OL56353A,9983585
OL5636019A,121668927
OL56371A,51694558
OL56373A,120698549
OL56374A,114033009
OL563762A,93199665
OL5639704A,266204126
OL5648187A,8029680
OL564819A,27945789
OL56644A,12475419
OL56675A,84514746
OL566827A,85314607
OL5673347A,12473942
OL56750A,7386175
OL56755A,15613
OL56795A,41992611
OL5681080A,71577292
OL568143A,66532217
OL56918A,88030289
OL56921A,111866728
OL56923A,84032699
OL5701625A,91705110
OL57049A,79532887
OL5709662A,97712304
OL5713478A,85499458
OL571A,71500079
OL57247A,108178371
OL5725623A,21353351
OL57263A,59083174
OL57319A,77052106
OL573246A,27194301
OL57327A,79452355
OL57340A,108423244
OL57366A,24616090
OL5740700A,74089186
OL57418A,247888433
OL574212A,119416856
OL57437A,19695103
OL57447A,267476289
OL57450A,93179967
OL57451A,118129448
OL57459A,66462101
OL57471A,61638174
OL574826A,75127007
OL574879A,40712326
OL574972A,98141148
OL575002A,70465114
OL575003A,10990880
OL575054A,36947459
OL575056A,79082993
OL575069A,109658858
OL575347A,4927472
OL575353A,44996873
OL575390A,111878649
OL575471A,117908688
OL575487A,61593330
OL575503A,48078448
OL57559A,31997923
OL575609A,52186598
OL575648A,76595959
OL5757522A,105071398
OL575777A,91259046
OL575839A,79553275
OL575845A,32098791
OL57587A,108336166
OL575916A,64048979
OL575920A,47663555
OL575932A,66471666
OL575987A,111027268
OL575988A,25396920
OL576021A,46817280
OL576048A,64938207
OL576072A,34517033
OL576086A,108613549
OL576158A,32878462
OL57624A,136548
OL576370A,91426032
OL576397A,37707987
OL576409A,109264596
OL57640A,56618171
OL576511A,278339970
OL576554A,12352412
OL576662A,109001414
OL576679A,265783459
OL576769A,29620265
OL576957A,76330910
OL577131A,48185886
OL577309A,19809952
OL57744A,111994998
OL577477A,100385353
OL57766A,81439858
OL57775A,22294569
OL577783A,62890124
OL577954A,18469571
OL578069A,66497136
OL578089A,6818
OL578094A,55693998
OL578104A,3167285
OL578113A,84074118
OL578122A,112227837
OL578255A,14898058
OL578294A,59242046
OL578337A,92086155
OL578378A,27779931
OL578412A,9946058
OL578455A,112463078
OL578569A,79059451
OL578664A,71572853
OL578669A,117261442
OL578737A,92123053
OL578779A,60715824
OL578783A,79111477
OL578798A,68987962
OL579001A,90927398
OL579079A,54336505
OL579131A,114380939
OL579149A,108188624
OL579177A,69609975
OL579204A,29626259
OL579348A,45989769
OL57938A,76311189
OL579409A,8194970
OL579586A,69162927
OL579642A,76434665
OL579718A,85487374
OL579730A,108226797
OL579783A,120149415
OL579828A,39384726
OL579858A,311004892
OL579866A,102375575
OL579875A,34557152
OL579993A,64033886
OL579996A,61578001
OL580098A,113803993
OL580131A,23796642
OL5801343A,51687040
OL580161A,79522587
OL580378A,109334977
OL58043A,98106862
OL580551A,46758295
OL580610A,93575419
OL580762A,37721106
OL580795A,14798238
OL580804A,20874951
OL580932A,9850120
OL580944A,105724644
OL581063A,97865264
OL581088A,34488203
OL581117A,56797314
OL58120A,268955446
OL581246A,54198351
OL581367A,101979290
OL581426A,114253746
OL581452A,7619
OL581482A,61552226
OL581500A,65558213
OL581595A,34477234
OL5816217A,2511310
OL581625A,32075425
OL581629A,79177415
OL581630A,66530691
OL58174A,12316612
OL581885A,44283463
OL58198A,19674925
OL582059A,108290352
OL582086A,85052594
OL58212A,29547693
OL582319A,74481566
OL582519A,27127145
OL5825364A,115223733
OL582554A,7519340
OL582557A,79059511
OL582596A,111273695
OL58267A,87415105
OL582685A,55438349
OL582744A,17230046
OL58278A,98166240
OL582856A,111077848
OL582944A,109768238
OL583009A,108286019
OL583194A,49261062
OL583247A,45996640
OL583324A,7403686
OL583386A,32043278
OL583493A,62745595
OL583519A,108534841
OL583590A,109105980
OL583603A,69224074
OL583692A,106937333
OL583711A,93557671
OL583734A,59180443
OL58383A,194622922
OL583968A,59077912
OL584097A,79153789
OL584102A,109860098
OL584206A,79128481
OL584227A,37595917
OL584262A,96942862
OL584354A,114391898
OL584380A,160598617
OL584432A,79257115
OL584484A,29579676
OL584492A,112427554
OL584494A,23523314
OL584498A,22323195
OL584561A,0000000081644414
OL584693A,85549026
OL584753A,21671093
OL58476A,112086451
OL584802A,26395
OL584861A,105138376
OL584895A,93561608
OL584920A,110394221
OL5849690A,94766109
OL584994A,39469967
OL585058A,41888670
OL585081A,37036247
OL585131A,71398405
OL585206A,8313531
OL58524A,7396101
OL585260A,42059529
OL585339A,85879061
OL585365A,54312926
OL585457A,108354
OL5854674A,68771670
OL585484A,5080653
OL5854950A,17273671
OL585504A,79036245
OL585546A,49226917
OL5856105A,34752965
OL585649A,36024966
OL585693A,74183404
OL585725A,113909229
OL58574A,109465048
OL585796A,1954
OL5858139A,278603355
OL58582A,14795719
OL585897A,59122006
OL586069A,34459633
OL586088A,39970551
OL586098A,94679520
OL586439A,79287989
OL586554A,100968817
OL586564A,79171643
OL586630A,108302555
OL586646A,22235317
OL586740A,77889836
OL586785A,311113603
OL58678A,112933568
OL586858A,101796572
OL586886A,34476077
OL586947A,56803375
OL587176A,34570690
OL587270A,81191004
OL58731A,14774951
OL587370A,67710786
OL587488A,114159889
OL587567A,19671907
OL587578A,37022596
OL587674A,75387231
OL58790A,9864242
OL587910A,22267729
OL588047A,54231193
OL5880535A,100187025
OL588200A,103647596
OL588211A,71459268
OL588373A,19971869
OL588426A,54429624
OL588471A,38447156
OL588514A,26298293
OL588525A,106139721
OL5886007A,46861010
OL588665A,51757833
OL588711A,108796454
OL588746A,7404054
OL588787A,6274801
OL588956A,22986450
OL589036A,100280424
OL589060A,22202750
OL589200A,43510438
OL589255A,27252664
OL58926A,68944702
OL589351A,49557452
OL589408A,35250493
OL58950A,27064953
OL589518A,62978609
OL58954A,66483870
OL589558A,31213449
OL589613A,65185899
OL589614A,54150370
OL589650A,7620757
OL5896728A,91360995
OL589683A,47823214
OL589757A,43050006
OL589759A,34613713
OL589777A,1325867
OL589785A,66491296
OL58978A,90715596
OL589875A,44371
OL589880A,24603799
OL589892A,51695746
OL589903A,59130082
OL58993A,96428598
OL590052A,84876561
OL590086A,103768311
OL590152A,11120119
OL590166A,85866069
OL590264A,100234012
OL590331A,99658961
OL590376A,79071601
OL590473A,84036841
OL590481A,52494078
OL590483A,77661124
OL590544A,34543121
OL59063A,9979418
OL59064A,116483048
OL590725A,97751688
OL590768A,59960946
OL590867A,27398912
OL590900A,13008493
OL591074A,36898107
OL591092A,68072881
OL591112A,25094357
OL5911201A,111543455
OL591152A,153763171
OL591182A,93467511
OL591196A,87452413
OL591204A,7396805
OL591210A,69033111
OL591272A,263032385
OL59142A,170161243
OL591454A,51764278
OL591460A,109740874
OL591570A,34475654
OL5915980A,63568202
OL59182A,112266897
OL59188A,98139134
OL591966A,88373684
OL592076A,109205903
OL592094A,103212198
OL59243A,73867484
OL592457A,110384762
OL59265A,311279772
OL592788A,189252460
OL592902A,165592694
OL593329A,56989777
OL59355A,54242201
OL593639A,117205546
OL593737A,111278883
OL593752A,66605481
OL593794A,43080212
OL593898A,46817768
OL5939972A,84131658
OL594151A,12341913
OL594250A,64028507
OL594370A,64802925
OL594545A,281372900
OL5951373A,102369383
OL595213A,110072103
OL595277A,104641041
OL595621A,93267149
OL5956412A,51731910
OL595702A,164486924
OL59577A,86463948
OL596079A,13556570
OL596148A,77225577
OL59619A,24603159
OL596408A,34473997
OL596538A,53310596
OL59660A,598144647682923556997
OL596688A,90782251
OL596772A,62832313
OL596875A,97773925
OL59698A,74690450
OL597205A,70357756
OL597431A,92434671
OL597475A,8577883
OL59775A,35192775
OL598566A,5732324
OL598597A,24661898
OL59861A,76555683
OL5986645A,76318943
OL5986663A,49263967
OL598742A,27913213
OL598810A,12328920
OL5988504A,42632835
OL5989856A,27081838
OL5991559A,12034
OL5992216A,56749462
OL599225A,4955223
OL5993227A,71477273
OL599465A,86204078
OL59951A,111280467
OL5995375A,33272397
OL599828A,42751530
OL59990A,59078842
OL600007A,112049547
OL6000680A,37146305
OL6001513A,52610785
OL60060A,169687797
OL601010A,59214792
OL60109A,25292378
OL601488A,48443164
OL601730A,111269632
OL601846A,5126950
OL601869A,39600482
OL601903A,9843393
OL6023089A,69854813
OL602587A,115893402
OL602595A,41856678
OL60260A,110775725
OL602734A,71440663
OL602743A,43871060
OL602817A,51699839
OL602832A,6970600
OL602840A,36495185
OL6029601A,100200302
OL602981A,79397628
OL603007A,54395388
OL603197A,14914733
OL603318A,270480129
OL603330A,19246124
OL6034319A,17294383
OL603521A,93433821
OL60352A,88809641
OL603563A,16019684
OL603870A,19132118
OL603912A,98350591
OL60411A,56585930
OL604306A,95338414
OL604346A,55561976
OL60439A,97938503
OL604487A,33686390
OL604577A,14812250
OL60458A,9847198
OL604928A,101841489
OL60496A,7394541
OL60531A,76326662
OL60534A,41844743
OL605418A,84003216
OL60550A,22258358
OL605603A,90641987
OL60573A,29546408
OL605901A,8856131
OL6059730A,47841465
OL60600A,12320412
OL606030A,43268072
OL60605A,108863869
OL606064A,19249722
OL606079A,4504776
OL606088A,1550059
OL606122A,7001524
OL606127A,35876695
OL606649A,39386255
OL60701A,56614064
OL607039A,2480481
OL607162A,256435961
OL607226A,61123998
OL607234A,19958983
OL607353A,33313070
OL60759A,14773568
OL607727A,86875636
OL60784A,42649104
OL607882A,41033806
OL60791A,36912891
OL608004A,87399931
OL60802A,9846589
OL608147A,82586554
OL608192A,65942550
OL60820A,111966111
OL60839A,66513330
OL608404A,277217328
OL608543A,58307313
OL608546A,27158200
OL60929A,61594303
OL60939A,84117658
OL609674A,73850092
OL609716A,34644815
OL6100077A,67709384
OL610262A,111027164
OL61028A,112247884
OL6103191A,102272285
OL610688A,85680930
OL611033A,48799947
OL611068A,79354624
OL61140A,101739597
OL61145A,74650916
OL611627A,16012460
OL611880A,94477126
OL611935A,54156298
OL61240A,49233359
OL612607A,36923273
OL61283A,73882640
OL6129021A,41837116
OL61295A,59079659
OL61328A,29600087
OL61330A,109289723
OL613352A,2023160667753903560000
OL6135834A,49503798
OL613746A,59097452
OL613923A,39401777
OL61475A,87638427
OL614870A,92004185
OL615496A,108892722
OL615759A,91525359
OL61598A,24699816
OL615997A,85380066
OL6161430A,263981080
OL61615A,9846401
OL61616A,108964650
OL616441A,68158757
OL61644A,67616651
OL6165573A,36247014
OL61659A,56814061
OL616628A,92737011
OL61664A,278023355
OL6167602A,90399490
OL61678A,64005105
OL61703A,192010590
OL61716A,17370352
OL61721A,73895167
OL61722A,9871615
OL61724A,34464357
OL61726A,112032295
OL61734A,101654891
OL617376A,31227119
OL61762A,38381610
OL61770A,64152707
OL617722A,32079702
OL6177840A,32049976
OL618101A,79133319
OL61814A,39374836
OL6182922A,71445669
OL618596A,74395612
OL61864A,41837660
OL618672A,63564355
OL61868A,114547100
OL61880A,100117371
OL619050A,46803180
OL619059A,71422187
OL61906A,61551687
OL61918A,22245621
OL6192381A,39378467
OL61991A,33481632
OL6199903A,69018594
OL620008A,100239280
OL6200391A,95178598
OL62006A,114175860
OL62009A,109395708
OL6201029A,64004859
OL62020A,27807484
OL62026A,95326920
OL620611A,13148894
OL620811A,73976027
OL62102A,17225412
OL621168A,71517504
OL62137A,27079675
OL621445A,59464460
OL621725A,41900524
OL622044A,59122682
OL622233A,45102791
OL622844A,76328043
OL62300A,42069431
OL6230888A,94529061
OL62328A,64098517
OL6233019A,2411280
OL6233610A,36925056
OL623373A,47039406
OL623497A,108699803
OL6237098A,24609782
OL62377A,307429696
OL62389A,69027333
OL62400A,13551405
OL624345A,46766434
OL6244798A,97895435
OL62447A,28301810
OL624481A,56715651
OL624592A,7412796
OL6246167A,218940526
OL62483A,99870391
OL625586A,163823217
OL62641A,95161463
OL627013A,91775294
OL627385A,79413062
OL6274279A,62882
OL627698A,2482869
OL627874A,120084211
OL628181A,17346823
OL62818A,68993691
OL6284402A,250118388
OL628472A,43261704
OL628557A,46785360
OL6287601A,97177322
OL62885A,24907403
OL62888A,13955837
OL629050A,79183527
OL62912A,54160474
OL62982A,121652191
OL629852A,68921292
OL63008A,32012434
OL630611A,95154933
OL631271A,54938369
OL6314571A,75125795
OL632009A,54336676
OL63203A,111355131
OL632255A,109195859
OL6324116A,20484390
OL63258A,41851464
OL632730A,14852305
OL63285A,2466221
OL633301A,32018569
OL63337A,30331209
OL63368A,114205946
OL633769A,84948447
OL6339641A,18004298
OL634058A,66482796
OL63406A,66467986
OL63422A,84501171
OL634287A,115483686
OL634332A,267408099
OL634566A,18324522
OL63482A,95207760
OL634870A,24619610
OL634935A,49275483
OL6352340A,33663750
OL635460A,14914056
OL63564A,79110318
OL63595A,108844968
OL636019A,72199031
OL636309A,108544718
OL636421A,44421776
OL636718A,108375245
OL63681A,36914262
OL637216A,59105182
OL6373221A,65988965
OL63744A,100905228
OL63745A,9843788
OL63754A,67297631
OL63755A,54146444
OL637732A,50759360
OL637861A,44334954
OL63787A,108250867
OL63790A,79565604
OL6380115A,46631708
OL638393A,263003259
OL638444A,35890
OL63875A,2638470
OL6388117A,100325643
OL638844A,66471841
OL639105A,19743379
OL639124A,40167093
OL63913A,69008859
OL6393278A,51867015
OL6393771A,85118056
OL639434A,23846014
OL639514A,19773239
OL6398972A,59189269
OL6401479A,6468149198266374940001
OL64021A,9110241
OL640337A,40810943
OL640370A,79430245
OL640385A,32015676
OL640532A,108894502
OL6410754A,42901079
OL64144A,27065664
OL64150A,305048216
OL641771A,72079155
OL6424512A,317282648
OL6425235A,2017
OL6426330A,92505362
OL64306A,41915819
OL643354A,95332370
OL64552A,4926466
OL6458022A,70902603
OL6461186A,47430672
OL646121A,42186722
OL646155A,2515623
OL646394A,51566590
OL6466122A,79458623
OL6466134A,32121413
OL6467303A,109523026
OL64705A,50608281
OL64757A,31999252
OL647775A,23388956
OL6483031A,71557708
OL6484182A,102382579
OL64845A,110172279
OL6488145A,37083209
OL6496199A,118024365
OL6496376A,239049966
OL65015A,36939471
OL65062A,61539997
OL65068A,19774298
OL6514671A,76485332
OL65148A,4169586
OL6515852A,78725860
OL65310A,267778703
OL65312A,49231990
OL653546A,2780149
OL6535764A,0000000121719231
OL6539768A,466547
OL65430A,66537278
OL6550299A,211704425
OL655307A,68996684
OL6555436A,95227454
OL6557441A,74661637
OL6558275A,166284708
OL6559669A,36463091
OL65603A,263770461
OL656324A,54167638
OL65634A,98334939
OL656393A,110855387
OL656430A,40703611
OL656540A,27135622
OL656577A,7436951
OL656644A,84508169
OL656664A,47125048
OL656669A,13094890
OL656699A,24788308
OL656707A,109638294
OL65682A,41843502
OL65704A,77219718
OL6572046A,21367499
OL657204A,110971034
OL657265A,59088328
OL657431A,79408884
OL657434A,114192441
OL657502A,44319964
OL657567A,39395847
OL657577A,49242246
OL657628A,100722234
OL6577217A,6758294
OL6577620A,49253423
OL657802A,53070524
OL657871A,37063312
OL658092A,109473057
OL658266A,79036485
OL658343A,79308808
OL6583629A,26820846
OL6583989A,51965012
OL658555A,116935896
OL6585979A,56715009
OL658602A,109273135
OL65861A,85506321
OL658712A,106539937
OL658750A,107565999
OL658756A,17296556
OL65885A,73888775
OL658909A,85357157
OL659134A,16469630
OL659417A,68174663
OL6595354A,114843374
OL659591A,22157203
OL659631A,108637729
OL659667A,75557595
OL65966A,54154627
OL659964A,79038029
OL6601404A,90732065
OL66014A,100980898
OL66017A,84503806
OL66035A,24597462
OL66055A,56745216
OL661093A,101875765
OL661099A,19684988
OL66125A,114446336
OL662023A,18275166
OL6622285A,55464596
OL662333A,9906407
OL6627335A,256439368
OL6627612A,91676349
OL6627957A,119999944
OL662858A,35988667
OL66368A,51694897
OL66424A,46914452
OL66426A,146498911
OL66432A,29540305
OL664357A,84497255
OL66452A,17220427
OL664544A,16548801
OL664669A,84059655
OL66478A,56610080
OL6650261A,46764612
OL665464A,50506524
OL66569A,71386527
OL665753A,18289518
OL66601A,14773105
OL666139A,22146207
OL666573A,255286676
OL66661A,98190130
OL66693A,4997022
OL666963A,3995989
OL66700A,52700
OL667261A,108196212
OL66727A,116418165
OL667768A,28000873
OL668194A,46742602
OL668319A,95210809
OL6686771A,274725349
OL668699A,122233185
OL668990A,114381836
OL669108A,16376016
OL66916A,110904769
OL669353A,9875900
OL669492A,195961847
OL66969A,100258547
OL6697089A,111103332
OL67035A,114092296
OL670446A,9903746
OL670625A,54118397
OL670651A,40146825408107632177
OL67078A,54124940
OL6708339A,7393665
OL670919A,69166925
OL67096A,105939176
OL6710A,12416915
OL671249A,17250531
OL671374A,13607327
OL67141A,12305230
OL671924A,84114095
OL67193A,51867814
OL672042A,109395269
OL67246A,12364417
OL672596A,17239726
OL672717A,71397543
OL67276A,66635686
OL6729636A,109313215
OL673025A,28728802
OL673325A,46897170
OL673349A,108222657
OL673748A,2467372
OL673980A,56978146
OL67411A,89786165
OL674146A,113348193
OL674173A,66593249
OL67482A,101771100
OL674891A,76335271
OL67525A,84074806
OL675639A,311248364
OL67569A,85486851
OL675782A,23384666
OL675834A,101874265
OL676051A,54950645
OL676122A,58276047
OL6762725A,293415523
OL67629A,111413170
OL676325A,101639309
OL676452A,89203252
OL676575A,71428853
OL67707A,59084510
OL6771758A,103456964
OL6773701A,114891447
OL67746A,56609269
OL67776A,27068806
OL67778A,22381507
OL677865A,32002877
OL67788A,22139423
OL67811A,14783648
OL6784989A,68436404
OL678541A,21337850
OL67857A,109446441
OL6788278A,29551966
OL67914A,110391610
OL67915A,17325738
OL67947A,94379983
OL679684A,35268398
OL67988A,46756208
OL6805697A,47842058
OL6805761A,100279198
OL6806065A,2481936
OL6808451A,49561948
OL680894A,111553324
OL6810299A,54155795
OL681185A,112513629
OL68149A,9852245
OL6818098A,166995334
OL6820538A,60843397
OL6821920A,34505175
OL68224A,15716712
OL6822559A,49343788
OL6822574A,108377344
OL682275A,12434974
OL682312A,84242470
OL6824442A,39517077
OL68245A,1559711
OL6824884A,104162705
OL68257A,46845835
OL682631A,12340234
OL68264A,97883538
OL682869A,73962754
OL68291A,120685207
OL6829305A,66676081
OL68297A,109550785
OL682982A,85467105
OL6830247A,116149066771565602969
OL68313A,24602763
OL68315A,84400783
OL68324A,50312968
OL68333A,17226855
OL68367A,36978752
OL68412A,46804188
OL68433A,263942843
OL6843896A,79537348
OL684537A,46803237
OL68455A,948301
OL6847118A,94477126
OL68474A,20576
OL685014A,35841195
OL685067A,66482092
OL68512A,89599270
OL685358A,27089452
OL6853715A,49454796
OL68537A,9888581
OL685619A,74686917
OL68562A,79149131
OL6856645A,7524651
OL68582A,79470130
OL68591A,32036286
OL686128A,98298424
OL68612A,68935985
OL68616A,79017758
OL686248A,41860695
OL686634A,46802934
OL686650A,86761731
OL6866830A,23419844
OL6866914A,270428083
OL68669A,88283870
OL6867783A,100386922
OL6868642A,50077373
OL686944A,115433409
OL68704A,71395987
OL687311A,29534599
OL6874539A,268585653
OL687757A,71577114
OL68775A,101956084
OL687880A,62351038
OL687900A,76323152
OL687981A,7409100
OL6882671A,62604197
OL688478A,95152561
OL6886119A,34585165
OL688614A,27064866
OL688643A,44885882
OL6893048A,94581656
OL6893161A,10638270
OL6893313A,46784579
OL6898136A,34460537
OL6898863A,31996364
OL6898979A,77136510
OL6899222A,2474502
OL689972A,115291182
OL68998A,71438567
OL690056A,55032575
OL6901878A,133620694
OL690355A,54149078
OL690450A,49310292
OL6905570A,68946198
OL6908078A,111587151
OL690807A,54755785
OL691003A,30963884
OL6918335A,76323123
OL692141A,79536653
OL692327A,84482681
OL6924485A,109195859
OL6924798A,7429143
OL6925029A,39556722
OL692558A,13890711
OL6925859A,15649002
OL6925949A,98522831
OL6926066A,69661463
OL6926103A,9858396
OL6926243A,86983699
OL6926367A,64126328
OL6926610A,99840898
OL6927158A,52090891
OL69291A,305303735
OL69318A,12379702
OL6933705A,66473477
OL6933796A,64131356
OL6936122A,72594215
OL693984A,101743614
OL6940647A,79025717
OL694301A,71706968
OL694360A,5082639
OL694380A,109630395
OL6944739A,3839149068365665730008
OL694945A,108223888
OL69494A,166076551
OL6950266A,108833993
OL6950865A,29538363
OL6951336A,121984534
OL69535A,40305557
OL69560A,17313204
OL69574A,32011018
OL6962599A,56972962
OL69667A,1951
OL69672A,109976731
OL6967390A,55388478
OL6967789A,78113093
OL69677A,107474981
OL6968195A,79438021
OL6968658A,109280782
OL6968944A,112789177
OL697070A,54178741
OL6972209A,312737230
OL6972717A,94137657
OL6974298A,30293517
OL6975181A,24930291
OL6976619A,68968087
OL6976620A,19734520
OL6976866A,22143943
OL6976867A,22143666
OL6977322A,34482580
OL697822A,31992123
OL6981842A,66716936
OL69851A,14810804
OL6990346A,79033652
OL70018A,35146208
OL70026A,117772918
OL7003860A,13408552
OL70100A,110695726
OL70191A,66477024
OL70210A,75606038
OL7021726A,35250493
OL7022048A,39497903
OL7023391A,9107221
OL7023436A,86452525
OL7023477A,56624
OL7024126A,79452695
OL70253A,117855741
OL7030970A,91136130
OL7030A,68936827
OL70315A,31266124
OL70343A,88998504
OL7035117A,42688720
OL70357A,78757182
OL70384A,34480349
OL70389A,39294192
OL70429A,12320121
OL705826A,59126633
OL70672A,90158488
OL70699A,39539889
OL70711A,29549983
OL70729A,9847864
OL70765A,61560757
OL70788A,24639475
OL70857A,100164858
OL70874A,19689428
OL709121A,111631772
OL709267A,8628896
OL70927A,237540094
OL70928A,67940057
OL709416A,5118684
OL709429A,37002469
OL709527A,10909290
OL709550A,54155688
OL709679A,274678524
OL709702A,108141048
OL709792A,55823596
OL709868A,20170414
OL709871A,24618213
OL709877A,111974675
OL709949A,41855534
OL710234A,85862447
OL710654A,46771767
OL710854A,19681516
OL71086A,85312448
OL710918A,85367918
OL711025A,91881725
OL711027A,4900767
OL711396A,59402930
OL711455A,108422923
OL711465A,79535858
OL711477A,104220171
OL711530A,262567078
OL711625A,49222285
OL711630A,12469084
OL711690A,116275298
OL711697A,85654129
OL711703A,3725927
